item_id,name_en,category,subcategory,rarity,buy_price,sell_price,carry_limit,points,icon_name,icon_color,description_en
181,Hornetaur Shell,material,,4,,260,,,Bug,Gray,Hornetaur material. Obtained by carving. Used for many purposes.
184,Hornetaur Carapace,material,,6,,560,,,Bug,Gray,Rare Hornetaur material. Obtained by carving. Used for many purposes.
182,Hornetaur Wing,material,,4,,310,,,Webbing,Gray,Hornetaur material. Obtained by carving. Used for many purposes.
185,Hornetaur Innerwing,material,,6,,660,,,Webbing,Gray,"Rare Hornetaur material. Obtained by carving. Light and sharp, used in many weapons."
690,Hornetaur Razorwing,material,,9,,2120,,,Webbing,Gray,"Very rare Hornetaur material. Obtained by carving. Light and sharp, used in many weapons."
183,Hornetaur Head,material,,4,,360,,,Bug,Gray,"Hornetaur material. Obtained by carving. Unusual, used in select gear."
186,Gajau Skin,material,,4,,220,,,Hide,DarkBeige,"Gajau material. Obtained by carving. Water-resistant, used to craft gear."
188,Gajau Scale,material,,6,,420,,,Hide,DarkBeige,"Rare Gajau material. Obtained by carving. Water-resistant, used to craft gear."
691,Gajau Thickhide,material,,9,,1680,,,Hide,DarkBeige,"Very rare Gajau material. Obtained by carving. Water-resistant, used to craft gear."
187,Gajau Whisker,material,,4,,270,,,Body,DarkBeige,"Gajau material. Obtained by carving. Hardy, used to craft gear."
189,Grand Gajau Whisker,material,,6,,520,,,Body,DarkBeige,"Rare Gajau material. Obtained by carving. Hardy, used to craft gear."
692,Steel Gajau Whisker,material,,9,,1920,,,Body,DarkBeige,"Very rare Gajau material. Obtained by carving. Hardy, used to craft gear."
190,Wingdrake Hide,material,,4,,180,,,Wing,DarkBeige,A material carved from wingdrakes. Lightweight and often used when crafting armor.
191,Wingdrake Hide+,material,,6,,380,,,Wing,DarkBeige,A rare material carved from wingdrakes. Lightweight and often used when crafting armor.
706,Wingdrake Finehide,material,,9,,1240,,,Wing,DarkBeige,"A very rare material carved from wingdrakes. Lightweight, used to craft gear."
192,Barnos Hide+,material,,6,,720,,,Hide,DarkBeige,"Rare Barnos material. Obtained by carving. Supple, used to craft gear."
193,Barnos Talon,material,,6,,820,,,Fang,DarkBeige,"Rare Barnos material. Obtained by carving. Unusual, used in select gear."
707,Barnos Hardclaw,material,,9,,2280,,,Fang,DarkBeige,"Very rare Barnos material. Obtained by carving. Unusual, used in select gear."
708,Cortos Hardclaw,material,,9,,1450,,,Fang,Cyan,"Very rare Cortos material. Obtained by carving. Unusual, used in select gear."
194,Kestodon Shell,material,,4,,180,,,Carapace,Beige,"Kestodon material. Obtained by carving. Sturdy, used to craft gear."
196,Kestodon Carapace,material,,6,,430,,,Carapace,Beige,"Superior Kestodon material. Obtained by carving. Sturdy, used to craft gear."
693,Kestodon Husk,material,,9,,1320,,,Carapace,Beige,"Very rare Kestodon material. Obtained by carving. Sturdy, used to craft gear."
195,Kestodon Scalp,material,,4,,230,,,Jaw,Beige,"Kestodon material. Obtained by carving. Unusual, used in select gear."
197,Gastodon Carapace,material,,6,,760,,,Carapace,DarkRed,"Rare Gastodon material. Obtained by carving. Sturdy, used to craft gear."
709,Gastodon Husk,material,,9,,2140,,,Carapace,DarkRed,"Very rare Gastodon material. Obtained by carving. Sturdy, used to craft gear."
198,Gastodon Horn,material,,6,,860,,,Fang,DarkRed,"Rare Gastodon material. Obtained by carving. Unusual, used in select gear."
199,Jagras Scale,material,,4,,140,,,Scale,Gold,Jagras material. Obtained by carving. Used for many purposes.
201,Jagras Scale+,material,,6,,340,,,Scale,Gold,Rare Jagras material. Obtained by carving. Used for many purposes.
710,Jagras Shard,material,,9,,960,,,Scale,Gold,Very rare Jagras material. Obtained by carving. Used for many purposes.
200,Jagras Hide,material,,4,,180,,,Hide,Gold,"Jagras material. Obtained by carving. Supple, used to craft gear."
202,Jagras Hide+,material,,6,,480,,,Hide,Gold,"Rare Jagras material. Obtained by carving. Supple, used to craft gear."
203,Shamos Scale,material,,4,,220,,,Scale,Red,Shamos material. Obtained by carving. Used for many purposes.
205,Shamos Scale+,material,,6,,420,,,Scale,Red,Rare Shamos material. Obtained by carving. Used for many purposes.
694,Shamos Shard,material,,9,,1580,,,Scale,Red,Very rare Shamos material. Obtained by carving. Used for many purposes.
204,Shamos Hide,material,,4,,280,,,Hide,Red,"Shamos material. Obtained by carving. Supple, used to craft gear."
206,Shamos Hide+,material,,6,,480,,,Hide,Red,"Rare Shamos material. Obtained by carving. Supple, used to craft gear."
207,Girros Scale,material,,4,,240,,,Scale,Gray,Girros material. Obtained by carving. Used for many purposes.
210,Girros Scale+,material,,6,,460,,,Scale,Gray,Rare Girros material. Obtained by carving. Used for many purposes.
711,Girros Shard,material,,9,,1760,,,Scale,Gray,Very rare Girros material. Obtained by carving. Used for many purposes.
208,Girros Hide,material,,4,,300,,,Hide,Gray,"Girros material. Obtained by carving. Supple, used to craft gear."
211,Girros Hide+,material,,6,,520,,,Hide,Gray,"Rare Girros material. Obtained by carving. Supple, used to craft gear."
209,Girros Fang,material,,4,,260,,,Fang,Yellow,Girros material. Obtained by carving. Grants paralytic properties.
712,Wulg Thickfur,material,,9,,1240,,,Hide,White,Very rare Wulg material. Obtained by carving. Used for many purposes.
212,Great Jagras Scale,material,,4,,260,,,Scale,Gold,Great Jagras material. Mostly obtained by carving. Broadly used for many purposes.
216,Great Jagras Scale+,material,,6,,860,,,Scale,Gold,Rare Great Jagras material. Mostly obtained by carving. Broadly used for many purposes.
713,Great Jagras Shard,material,,9,,1320,,,Scale,Gold,Very rare Great Jagras material. Mostly obtained by carving. Broadly used for many purposes.
213,Great Jagras Hide,material,,4,,360,,,Hide,Gold,Great Jagras material. Mostly obtained as a reward. Broadly used for many purposes.
217,Great Jagras Hide+,material,,6,,1220,,,Hide,Gold,"Rare Great Jagras material. Mostly obtained as a reward. Supple, used to craft gear."
714,Great Jagras Thickhide,material,,9,,1840,,,Hide,Gold,"Very rare Great Jagras material. Mostly obtained as a reward. Supple, used to craft gear."
215,Great Jagras Claw,material,,4,,420,,,Fang,Gold,"Great Jagras material. Obtained by breaking its forelegs. Sharp, used in many weapons."
218,Great Jagras Claw+,material,,6,,1620,,,Fang,Gold,"Rare Great Jagras material. Obtained by breaking its forelegs. Sharp, used in many weapons."
715,Great Jagras Hardclaw,material,,9,,2440,,,Fang,Gold,"Very rare Great Jagras material. Obtained by breaking its forelegs. Sharp, used in many weapons."
214,Great Jagras Mane,material,,4,,440,,,Body,Gold,Great Jagras material. Obtained by breaking its head. Used for many purposes.
716,Great Jagras Mane+,material,,9,,2480,,,Body,Gold,Very rare Great Jagras material. Obtained by breaking its head. Used for many purposes.
219,Kulu-Ya-Ku Scale,material,,4,,290,,,Scale,Beige,Kulu-Ya-Ku material. Mostly obtained as a reward. Broadly used for many purposes.
223,Kulu-Ya-Ku Scale+,material,,6,,890,,,Scale,Beige,Rare Kulu-Ya-Ku material. Mostly obtained by carving. Broadly used for many purposes.
717,Kulu-Ya-Ku Shard,material,,9,,1350,,,Scale,Beige,Very rare Kulu-Ya-Ku material. Mostly obtained by carving. Broadly used for many purposes.
220,Kulu-Ya-Ku Hide,material,,4,,390,,,Hide,Beige,"Kulu-Ya-Ku material. Mostly obtained by carving. Supple, often used in gear."
224,Kulu-Ya-Ku Hide+,material,,6,,1290,,,Hide,Beige,"Rare Kulu-Ya-Ku material. Mostly obtained as a reward. Supple, often used in gear."
718,Kulu-Ya-Ku Thickhide,material,,9,,1950,,,Hide,Beige,"Very rare Kulu-Ya-Ku material. Mostly obtained as a reward. Supple, used to craft gear."
221,Kulu-Ya-Ku Plume,material,,4,,460,,,Body,Orange,Kulu-Ya-Ku material. Obtained by breaking its forelimbs. Used for many purposes.
225,Kulu-Ya-Ku Plume+,material,,6,,1660,,,Body,Orange,Rare Kulu-Ya-Ku material. Obtained by breaking its forelimbs. Used for many purposes.
719,Large Kulu-Ya-Ku Plume,material,,9,,2500,,,Body,Orange,Very rare Kulu-Ya-Ku material. Obtained by breaking its forelimbs. Used for many purposes.
222,Kulu-Ya-Ku Beak,material,,4,,490,,,Jaw,Beige,"Kulu-Ya-Ku material. Obtained by breaking its head. Hard, used in many weapons."
226,Kulu-Ya-Ku Beak+,material,,6,,1660,,,Jaw,Beige,"Rare Kulu-Ya-Ku material. Obtained by breaking its head. Hard, used in many weapons."
720,Large Kulu-Ya-Ku Beak,material,,9,,2550,,,Jaw,Beige,"Very rare Kulu-Ya-Ku material. Obtained by breaking its head. Hard, used in many weapons."
227,Pukei-Pukei Scale,material,,4,,360,,,Scale,Lime,Pukei-Pukei material. Mostly obtained by carving. Broadly used for many purposes.
232,Pukei-Pukei Scale+,material,,6,,950,,,Scale,Lime,Rare Pukei-Pukei material. Mostly obtained by carving. Broadly used for many purposes.
721,Pukei-Pukei Shard,material,,9,,1580,,,Scale,Lime,Very rare Pukei-Pukei material. Mostly obtained by carving. Broadly used for many purposes.
228,Pukei-Pukei Shell,material,,4,,470,,,Carapace,Lime,"Pukei-Pukei material. Mostly obtained as a reward. Solid, used to craft gear."
233,Pukei-Pukei Carapace,material,,6,,1350,,,Carapace,Lime,"Rare Pukei-Pukei material. Mostly obtained as a reward. Solid, used to craft gear."
722,Pukei-Pukei Cortex,material,,9,,2220,,,Carapace,Lime,"Very rare Pukei-Pukei material. Mostly obtained as a reward. Solid, used to craft gear."
229,Pukei-Pukei Quill,material,,4,,640,,,Wing,Lime,Pukei-Pukei material. Obtained by breaking its wings. Used for many purposes.
234,Pukei-Pukei Wing,material,,6,,1700,,,Wing,Lime,Rare Pukei-Pukei material. Obtained by breaking its wings. Used for many purposes.
723,Pukei-Pukei Fellwing,material,,9,,2920,,,Wing,Lime,Very rare Pukei-Pukei material. Obtained by breaking its wings. Used for many purposes.
230,Pukei-Pukei Sac,material,,4,,660,,,Sac,Lime,Pukei-Pukei material. Obtained by breaking its head. Grants poisonous properties.
235,Pukei-Pukei Sac+,material,,6,,1750,,,Sac,Lime,Rare Pukei-Pukei material. Obtained by breaking its head. Grants poisonous properties.
724,Large Pukei-Pukei Sac,material,,9,,2980,,,Sac,Lime,Very rare Pukei-Pukei material. Obtained by breaking its head. Grants poisonous properties.
231,Pukei-Pukei Tail,material,,4,,620,,,Tail,Lime,"Rare Pukei-Pukei material. Obtained by carving its severed tail. Unusual, used to craft gear."
725,Pukei-Pukei Lash,material,,9,,2860,,,Tail,Lime,"Very rare Pukei-Pukei material. Obtained by carving its severed tail. Unusual, used to craft gear."
726,Coral Pukei-Pukei Shard,material,,9,,2340,,,Scale,Orange,Very rare Coral Pukei-Pukei material. Mostly obtained by carving. Broadly used for many purposes.
727,Coral Pukei-Pukei Cortex,material,,9,,3360,,,Carapace,Orange,"Very rare Coral Pukei-Pukei material. Mostly obtained as a reward. Solid, used to craft gear."
728,Coral Pukei-Pukei Fellwing,material,,9,,4460,,,Wing,Orange,Very rare Coral Pukei-Pukei material. Obtained by breaking its wings. Used for many purposes.
729,Large Coral Pukei-Pukei Sac,material,,9,,4540,,,Sac,Orange,Very rare Coral Pukei-Pukei material. Obtained by breaking its head. Grants water element properties.
730,Coral Pukei-Pukei Lash,material,,9,,4380,,,Tail,Orange,"Very rare Coral Pukei-Pukei material. Obtained by carving its severed tail. Unusual, used to craft gear."
236,Barroth Shell,material,,4,,330,,,Carapace,Beige,Barroth material. Mostly obtained by carving. Broadly used for many purposes.
242,Barroth Carapace,material,,6,,870,,,Carapace,Beige,Rare Barroth material. Mostly obtained by carving. Broadly used for many purposes.
731,Barroth Cortex,material,,9,,1470,,,Carapace,Beige,Very rare Barroth material. Mostly obtained by carving. Broadly used for many purposes.
237,Barroth Ridge,material,,4,,480,,,Body,Beige,"Barroth material. Mostly obtained as a reward. Solid, used to craft gear."
243,Barroth Ridge+,material,,6,,1270,,,Body,Beige,"Rare Barroth material. Mostly obtained as a reward. Solid, used to craft gear."
732,Barroth Chine,material,,9,,2170,,,Body,Beige,"Very rare Barroth material. Mostly obtained as a reward. Solid, used to craft gear."
238,Barroth Claw,material,,4,,630,,,Fang,Beige,"Barroth material. Obtained by breaking its forelimbs. Hardy, used in many weapons."
244,Barroth Claw+,material,,6,,1670,,,Fang,Beige,"Rare Barroth material. Obtained by breaking its forelimbs. Hardy, used in many weapons."
733,Barroth Hardclaw,material,,9,,2870,,,Fang,Beige,"Very rare Barroth material. Obtained by breaking its forelimbs. Hardy, used in many weapons."
239,Barroth Scalp,material,,4,,870,,,Jaw,Beige,"Barroth material. Obtained by breaking its scalp. Tough, used in many weapons."
734,Barroth Crown,material,,9,,3430,,,Jaw,Beige,"Very rare Barroth material. Obtained by breaking its scalp. Tough, used in many weapons."
240,Barroth Tail,material,,4,,800,,,Tail,Beige,"Barroth material. Obtained by carving its severed tail. Stiff, used to craft gear."
735,Barroth Lash,material,,9,,3280,,,Tail,Beige,"Very rare Barroth material. Obtained by carving its severed tail. Stiff, used to craft gear."
241,Fertile Mud,material,,4,,390,,,Dung,Beige,"Barroth material. Obtained by breaking its mud covering. Unusual, used in select gear."
736,Rich Mud,material,,9,,1610,,,Dung,Beige,"Very rare Barroth material. Obtained by breaking its mud covering. Unusual, used in select gear."
245,Jyuratodus Scale,material,,4,,340,,,Scale,LightBeige,Jyuratodus material. Mostly obtained by carving. Used for many purposes.
249,Jyuratodus Scale+,material,,6,,1040,,,Scale,LightBeige,Rare Jyuratodus material. Mostly obtained by carving. Used for many purposes.
737,Jyuratodus Shard,material,,9,,1480,,,Scale,LightBeige,Very rare Jyuratodus material. Mostly obtained by carving. Used for many purposes.
246,Jyuratodus Shell,material,,4,,490,,,Carapace,LightBeige,"Jyuratodus material. Mostly obtained as a reward. Hardy, used to craft gear."
250,Jyuratodus Carapace,material,,6,,1540,,,Carapace,LightBeige,"Rare Jyuratodus material. Mostly obtained as a reward. Hardy, used to craft gear."
738,Jyuratodus Cortex,material,,9,,2180,,,Carapace,LightBeige,"Very rare Jyuratodus material. Mostly obtained as a reward. Hardy, used to craft gear."
247,Jyuratodus Fang,material,,4,,640,,,Fang,LightBeige,"Jyuratodus material. Obtained by breaking its head. Sharp, used in many weapons."
251,Jyuratodus Fang+,material,,6,,2040,,,Fang,LightBeige,"Rare Jyuratodus material. Obtained by breaking its head. Sharp, used in many weapons."
739,Jyuratodus Hardfang,material,,9,,2880,,,Fang,LightBeige,"Very rare Jyuratodus material. Obtained by breaking its head. Sharp, used in many weapons."
248,Jyuratodus Fin,material,,4,,720,,,Body,LightBeige,Jyuratodus material. Obtained by breaking its back. Used for many purposes.
